jump,run_fire,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
1,0,42601991300,-20,8441,17380,13826,29230,25023,10934,5546,4312,0
1,0,42709863300,-4,8441,17380,13826,29230,25023,10934,5546,4312,0
1,0,42819358200,117,8441,17380,13826,29230,25023,10934,5546,4312,0
0,0,42927682800,66,8441,17380,13826,29230,25023,10934,5546,4312,0
0,0,43037028200,7,8441,17380,13826,29230,25023,10934,5546,4312,0
0,0,43146080100,16,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43255697900,16,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43366592600,54,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43476508200,167,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43586936600,52,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43697967000,-197,12616,20184,36215,26580,9935,15049,5031,4302,0
0,0,43807294900,-921,12616,20184,36215,26580,9935,15049,5031,4302,0
1,0,43917466500,824,12616,20184,36215,26580,9935,15049,5031,4302,0
1,0,44025841200,472,12616,20184,36215,26580,9935,15049,5031,4302,0
1,0,44134509400,208,880873,114892,15075,8283,15091,12185,3596,1837,0
1,0,44243011300,69,880873,114892,15075,8283,15091,12185,3596,1837,0
1,0,44352792700,55,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,44462209000,11,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,44571901200,0,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,44681906100,-20,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,44791163500,-26,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,44900663700,17,880873,114892,15075,8283,15091,12185,3596,1837,0
1,0,45008776100,90,880873,114892,15075,8283,15091,12185,3596,1837,0
0,0,45117341000,-29,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45226939100,-21,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45337103600,22,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45445352300,-3,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45555858700,44,317979,69966,7336,25074,27200,22986,6969,4348,0
1,0,45666502400,56,317979,69966,7336,25074,27200,22986,6969,4348,0
1,0,45775258600,-30,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45885179600,11,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,45994204200,101,317979,69966,7336,25074,27200,22986,6969,4348,0
0,0,46104567000,54,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46215146800,61,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46323577300,102,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46433735200,162,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46542862200,-248,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46653252200,28,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46762048300,151,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46871407800,26,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,46980873000,9,7740,10799,70210,18063,20029,17077,22954,4909,0
0,0,47089890900,58,7740,10799,70210,18063,20029,17077,22954,4909,0
1,0,47199631800,71,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,47307969600,51,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,47417401100,84,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,47530088100,113,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,47637957100,28,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,47748681000,56,163449,77842,5845,6577,885,2115,1672,1040,0
0,0,47856681500,81,163449,77842,5845,6577,885,2115,1672,1040,0
0,0,47965702500,4,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,48076239700,22,163449,77842,5845,6577,885,2115,1672,1040,0
1,0,48185694100,60,10222,21901,36066,29385,11609,12955,4829,3122,0
1,0,48296406600,68,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48404477800,19,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48513488500,-19,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48623998100,93,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48733066400,98,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48842108000,51,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,48951766900,77,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,49060598700,-13,10222,21901,36066,29385,11609,12955,4829,3122,0
0,0,49169781300,33,15220,21837,6014,61185,11364,11110,2542,4793,0
0,0,49279935100,-20,15220,21837,6014,61185,11364,11110,2542,4793,0
0,0,49388830700,-53,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,49499950900,-12,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,49612041900,64,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,49722447000,150,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,49832270000,-136,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,49942037300,90,15220,21837,6014,61185,11364,11110,2542,4793,0
1,0,50051884500,-52,15220,21837,6014,61185,11364,11110,2542,4793,0
0,0,50160724700,29,108758,8548,33920,5411,3077,3433,1628,1720,0
0,0,50270722000,-39,108758,8548,33920,5411,3077,3433,1628,1720,0
0,0,50382469100,-72,108758,8548,33920,5411,3077,3433,1628,1720,0
0,0,50492622700,74,108758,8548,33920,5411,3077,3433,1628,1720,0
0,1,50602230300,107,108758,8548,33920,5411,3077,3433,1628,1720,0
0,1,50712574100,85,108758,8548,33920,5411,3077,3433,1628,1720,0
0,1,50821236800,66,108758,8548,33920,5411,3077,3433,1628,1720,0
0,1,50932914700,75,108758,8548,33920,5411,3077,3433,1628,1720,0
0,1,51042340900,9,108758,8548,33920,5411,3077,3433,1628,1720,0
1,1,51152251900,3,164730,39145,39931,28521,27292,10630,12568,4505,0
1,1,51260355300,59,164730,39145,39931,28521,27292,10630,12568,4505,0
1,1,51369864200,51,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,51478194500,2,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,51587073700,61,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,51697192600,71,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,51806787800,25,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,51915583500,85,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,52025319500,71,164730,39145,39931,28521,27292,10630,12568,4505,0
0,0,52134514700,88,14881,26420,23094,41286,6969,6899,6159,5945,0
0,0,52246435600,67,14881,26420,23094,41286,6969,6899,6159,5945,0
0,0,52355356000,34,14881,26420,23094,41286,6969,6899,6159,5945,0
0,0,52463828300,37,14881,26420,23094,41286,6969,6899,6159,5945,0
0,0,52573598300,4,14881,26420,23094,41286,6969,6899,6159,5945,0
1,0,52684422500,70,14881,26420,23094,41286,6969,6899,6159,5945,0
1,1,52794411200,69,14881,26420,23094,41286,6969,6899,6159,5945,0
1,1,52904012300,61,14881,26420,23094,41286,6969,6899,6159,5945,0
1,1,53012940200,88,14881,26420,23094,41286,6969,6899,6159,5945,0
1,1,53121750100,99,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53231260000,73,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53339296600,38,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53449231400,76,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53558684300,48,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53666487700,-6,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53777834700,35,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53886979100,64,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,53997345600,69,2349,23380,50810,19794,4103,12149,2519,2297,0
0,0,54105584200,49,69609,49971,25696,32572,15941,8674,7843,7950,0
0,0,54214455100,-2,69609,49971,25696,32572,15941,8674,7843,7950,0
0,1,54322920800,57,69609,49971,25696,32572,15941,8674,7843,7950,0
1,1,54432699400,52,69609,49971,25696,32572,15941,8674,7843,7950,0
1,1,54541899500,32,69609,49971,25696,32572,15941,8674,7843,7950,0
1,1,54651490500,59,69609,49971,25696,32572,15941,8674,7843,7950,0
0,0,54760547800,-9,69609,49971,25696,32572,15941,8674,7843,7950,0
0,0,54869018900,117,69609,49971,25696,32572,15941,8674,7843,7950,0
0,0,54980637800,52,69609,49971,25696,32572,15941,8674,7843,7950,0
0,0,55089379800,-11,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55200907700,73,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55311678000,22,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55420272700,40,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55529217500,44,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55637751500,53,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55748088100,87,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55856740200,436,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,55966446400,-254,9286,19664,17604,21419,22107,10564,4478,4959,0
0,0,56074869900,-72,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56184051900,99,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56291656700,68,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56401364100,52,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56508923900,-7,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56618147900,45,158986,186468,89572,14789,7950,11035,3170,2769,0
1,0,56726683500,39,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56836292500,80,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,56944565000,75,158986,186468,89572,14789,7950,11035,3170,2769,0
0,0,57054137400,22,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57163760800,28,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57271523300,43,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57381049800,33,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57488954800,82,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57598341500,16,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57710172500,18,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57819280300,26,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,57929151600,29,71546,73092,14102,45810,12189,12513,6012,3181,0
0,0,58038381800,24,6129,32656,36218,11223,14969,14310,3820,8112,0
0,0,58148114300,22,6129,32656,36218,11223,14969,14310,3820,8112,0
1,0,58253918200,24,6129,32656,36218,11223,14969,14310,3820,8112,0
1,0,58363369300,22,6129,32656,36218,11223,14969,14310,3820,8112,0
0,0,58471663400,26,6129,32656,36218,11223,14969,14310,3820,8112,0
0,0,58581176600,-12,6129,32656,36218,11223,14969,14310,3820,8112,0
0,0,58689246500,74,6129,32656,36218,11223,14969,14310,3820,8112,0
0,0,58798532100,36,6129,32656,36218,11223,14969,14310,3820,8112,0
1,0,58908422500,68,6129,32656,36218,11223,14969,14310,3820,8112,0
1,0,59018129600,52,6129,32656,36218,11223,14969,14310,3820,8112,0
1,0,59127760100,86,38538,26532,33407,8269,28589,19696,2610,3515,0
1,0,59237326800,21,38538,26532,33407,8269,28589,19696,2610,3515,0
1,0,59346455000,10,38538,26532,33407,8269,28589,19696,2610,3515,0
0,0,59454652800,51,38538,26532,33407,8269,28589,19696,2610,3515,0
0,0,59564278900,-6,38538,26532,33407,8269,28589,19696,2610,3515,0
0,0,59675252300,34,38538,26532,33407,8269,28589,19696,2610,3515,0
0,0,59783192600,27,38538,26532,33407,8269,28589,19696,2610,3515,0
1,0,59894642400,36,38538,26532,33407,8269,28589,19696,2610,3515,0
1,0,60004562500,65,38538,26532,33407,8269,28589,19696,2610,3515,0
1,0,60113624100,84,204744,43353,40821,23858,14840,18788,9545,6681,0
1,0,60226068600,43,204744,43353,40821,23858,14840,18788,9545,6681,0
1,0,60333865800,72,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60444945800,48,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60553412100,24,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60662895100,58,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60771669100,90,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60882291800,36,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,60992683200,212,204744,43353,40821,23858,14840,18788,9545,6681,0
0,0,61100638000,-123,12706,33745,27959,20960,17453,10819,10913,3316,0
0,0,61210468800,35,12706,33745,27959,20960,17453,10819,10913,3316,0
0,0,61321663100,58,12706,33745,27959,20960,17453,10819,10913,3316,0
0,0,61444979500,-18,12706,33745,27959,20960,17453,10819,10913,3316,0
0,0,61554721400,89,12706,33745,27959,20960,17453,10819,10913,3316,0
0,0,61662964200,26,12706,33745,27959,20960,17453,10819,10913,3316,0
0,1,61771980500,29,12706,33745,27959,20960,17453,10819,10913,3316,0
0,1,61879927400,80,12706,33745,27959,20960,17453,10819,10913,3316,0
0,1,61989338300,44,12706,33745,27959,20960,17453,10819,10913,3316,0
0,1,62099555400,16,40561,12580,7281,4900,3563,2264,2864,3293,0
0,1,62208746800,10,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62319202100,-18,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62427601800,-1,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62538648600,75,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62647595100,83,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62759383000,-12,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62870384100,50,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,62979658300,11,40561,12580,7281,4900,3563,2264,2864,3293,0
1,1,63089242700,-3,7751,46925,98146,74621,10657,11567,4737,4326,0
1,1,63197451600,88,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63307416400,40,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63413474900,57,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63523611900,73,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63632881400,326,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63742233000,-153,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63850725200,114,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,63960050100,-289,7751,46925,98146,74621,10657,11567,4737,4326,0
0,0,64069213100,3,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64177586400,89,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64287648800,66,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64395672500,669,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64506928800,-87,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64616437300,-273,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64728080500,-264,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64838022400,-39,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,64946358000,674,281600,350234,30781,88619,14676,15222,3677,2203,0
0,0,65056558800,-9,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65165835900,-326,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65275479400,-468,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65384771200,336,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65494419400,332,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65604413900,210,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65713002800,88,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65821456300,-26,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,65929720700,-952,1330616,161290,28018,29256,20023,10192,1735,3590,0
0,0,66041025000,-311,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66150693700,601,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66260599000,631,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66371423500,369,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66480968300,136,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66592720400,321,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66702469800,-105,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66811805300,81,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,66920635600,185,583773,67255,10743,6159,7903,3303,5144,1593,0
0,0,67029087200,-92,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67140093800,197,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67248832100,-354,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67356770600,-161,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67465603400,138,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67574721600,-211,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67683247100,215,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67793615800,124,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,67904123100,88,1890076,58213,6890,14506,11079,3617,1948,1400,0
0,0,68012352300,436,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68122112900,-421,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68231802400,13,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68340827600,90,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68452176000,66,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68561249400,114,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68671294700,23,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68778851400,48,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68889086000,-6,252931,37754,23155,15890,15894,19356,3563,1262,0
0,0,68996952100,-6,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69106908800,53,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69216362900,67,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69324796200,1,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69435297700,34,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69544288600,26,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69654407700,-11,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69760681900,-81,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69871073100,-3,100522,43901,5797,5854,1879,2109,397,410,0
0,0,69980285800,19,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70090888100,445,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70198735700,-529,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70308639500,-106,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70418053200,236,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70527327900,321,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70637379300,426,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70746227200,59,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70854155900,146,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,70963599900,195,2115818,250369,27176,27400,18760,32659,9450,4775,0
0,0,71073745700,106,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71183784300,376,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71292657300,-344,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71402840600,156,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71511637600,102,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71621680700,112,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71731437100,41,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71841503900,2,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,71950041800,612,437992,73562,53191,20980,5632,18432,5781,3282,0
0,0,72059381600,-339,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72170109100,-27,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72278023800,102,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72388192600,220,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72496510600,-19,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72604879500,570,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72715907200,-145,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72823794900,-266,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,72934675200,306,308764,84092,10629,12078,6585,11097,5611,3895,0
0,0,73043337900,-190,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73153959200,69,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73262734500,147,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73372867500,77,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73482069900,16,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73592117300,82,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73701478200,32,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73809765700,27,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,73919008800,76,91452,54976,5070,7443,4793,2709,2050,586,0
0,0,74027122200,57,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74136161700,109,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74246492400,-37,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74356231000,213,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74466107400,-190,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74574990900,-180,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74683324300,60,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74792099900,169,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,74901577800,123,260763,15640,2728,4697,2926,2706,2469,1110,0
0,0,75009871100,118,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75121667700,56,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75232118600,-22,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75340658200,36,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75449422100,38,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75559702000,17,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75671009500,59,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75781431300,52,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75889840700,-33,982149,117546,5442,28503,3686,10612,7151,3448,0
0,0,75998911900,-7,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76109600500,61,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76220951100,-186,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76330994500,-88,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76440257300,-113,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76551043600,105,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76661114600,100,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76770089400,51,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76880849600,22,50400,35690,26658,16047,9191,11997,17621,1916,0
0,0,76989970100,33,854955,61177,57271,12995,20028,21187,3179,2826,0
0,0,77099827200,90,854955,61177,57271,12995,20028,21187,3179,2826,0
0,0,77208515200,84,854955,61177,57271,12995,20028,21187,3179,2826,0
0,0,77317980700,486,854955,61177,57271,12995,20028,21187,3179,2826,0
0,0,77426949900,-86,854955,61177,57271,12995,20028,21187,3179,2826,0
0,0,77537288600,-4,854955,61177,57271,12995,20028,21187,3179,2826,0
